"Rice, white, long-grain, regular, unenriched, cooked without salt",0.4
"Rice, white, medium-grain, cooked, unenriched",0.4
"Rice, white, medium-grain, enriched, cooked",1.835
"Rice, white, medium-grain, raw, enriched",5.093
"Rice, white, medium-grain, raw, unenriched",1.6
"Rice, white, short-grain, cooked, unenriched",0.4
"Rice, white, short-grain, enriched, cooked",1.493
"Rice, white, short-grain, enriched, uncooked",4.113
"Rice, white, short-grain, raw, unenriched",1.6
"Rice, white, steamed, Chinese restaurant",0.566
"RICE-A-RONI, chicken flavor, unprepared",5.123
Roast beef spread,4.2
"Roast beef, deli style, prepackaged, sliced",5.581
"Rolls, dinner, egg",3.287
"Rolls, dinner, oat bran",4.954
"Rolls, dinner, plain, commercially prepared (includes brown-and-serve)",5.367
"Rolls, dinner, plain, prepared from recipe, made with low fat (2%) milk",3.448
"Rolls, dinner, rye",3.9
"Rolls, dinner, sweet",3.787
"Rolls, dinner, wheat",4.072
"Rolls, dinner, whole-wheat",3.677
"Rolls, french",4.352
"Rolls, gluten-free, white, made with rice flour, rice starch, and corn starch",3.875
"Rolls, gluten-free, whole grain, made with tapioca starch and brown rice flour",3.79
"Rolls, hamburger or hot dog, wheat/cracked wheat",4.779
"Rolls, hamburger or hot dog, whole wheat",4.52
"Rolls, hamburger or hotdog, mixed-grain",4.468
"Rolls, hamburger or hotdog, plain",4.18
"Rolls, hamburger, whole grain white, calcium-fortified",4.651
"Rolls, hard (includes kaiser)",4.239
"Rolls, pumpernickel",2.97
"Rose Hips, wild (Northern Plains Indians)",1.3
"Roselle, raw",0.31
"Rosemary, fresh",0.912
"Ruffed Grouse, breast meat, skinless, raw",11.6
"Rutabagas, cooked, boiled, drained, with salt",0.715
"Rutabagas, cooked, boiled, drained, without salt",0.715
"Rutabagas, raw",0.7
"Rye flour, dark",4.27
"Rye flour, light",0.8
"Rye flour, medium",1.727
Rye grain,4.27
"Salad dressing, bacon and tomato",0.7
"Salad dressing, blue or roquefort cheese dressing, commercial, regular",0.1
"Salad dressing, blue or roquefort cheese dressing, fat-free",0.111
"Salad dressing, blue or roquefort cheese dressing, light",0.04
"Salad dressing, blue or roquefort cheese, low calorie",0.05
"Salad dressing, buttermilk, lite",0.007
"Salad dressing, caesar dressing, regular",0.04
"Salad dressing, caesar, fat-free",0.029
"Salad dressing, caesar, low calorie",0.04
"Salad dressing, coleslaw",0.061
"Salad Dressing, coleslaw, reduced fat",0.25
"Salad dressing, french dressing, commercial, regular",0.234
"Salad dressing, french dressing, commercial, regular, without salt",0.188
"Salad dressing, french dressing, fat-free",0.112
"Salad dressing, french dressing, reduced fat",0.467
"Salad dressing, french dressing, reduced fat, without salt",0.467
"Salad dressing, french, cottonseed, oil, home recipe",0.13
"Salad dressing, french, home recipe",0.13
"Salad dressing, green goddess, regular",0.14
"Salad dressing, honey mustard dressing, reduced calorie",0.118
"Salad dressing, honey mustard, regular",0.061
"Salad dressing, italian dressing, commercial, reduced fat",0.094
"Salad dressing, italian dressing, commercial, regular",0.131
"Salad dressing, italian dressing, fat-free",0.135
"Salad dressing, italian dressing, reduced calorie",0.02
"Salad dressing, KRAFT Mayo Fat Free Mayonnaise Dressing",0.01
"Salad dressing, mayonnaise type, regular, with salt",0.004
"Salad dressing, mayonnaise, imitation, milk cream",0.054
"Salad dressing, mayonnaise, light",0.01
"Salad Dressing, mayonnaise, light, SMART BALANCE, Omega Plus light",0.028
"Salad dressing, mayonnaise, soybean and safflower oil, with salt",0.005
"Salad dressing, poppyseed, creamy",0.047
"Salad dressing, ranch dressing, fat-free",0.007
"Salad dressing, ranch dressing, reduced fat",0.007
"Salad dressing, ranch dressing, regular",0.054
"Salad dressing, russian dressing",0.594
"Salad dressing, russian dressing, low calorie",0.002
"Salad dressing, sweet and sour",0.06
"Salad dressing, thousand island dressing, fat-free",0.261
"Salad dressing, thousand island dressing, reduced fat",0.437
"Salad dressing, thousand island, commercial, regular",0.418
"Salami, cooked, beef",3.238
"Salami, cooked, beef and pork",6.053
"Salami, cooked, turkey",3.979
"Salami, dry or hard, pork",5.6
"Salami, dry or hard, pork, beef",6.105
"Salami, Italian, pork",5.6
"Salami, Italian, pork and beef, dry, sliced, 50% less sodium",4.867
"Salami, pork, beef, less sodium",4.803
"Salisbury steak with gravy, frozen",1.32
"Salmon nuggets, breaded, frozen, heated",4.527
"Salmon nuggets, cooked as purchased, unheated",5.948
"Salmon, red (sockeye), filets with skin, smoked (Alaska Native)",22.75
"Salmon, sockeye, canned, drained solids, without skin and bones",7.689
"Salmon, sockeye, canned, total can contents",6
"Salsify, (vegetable oyster), raw",0.5
"Salsify, cooked, boiled, drained, with salt",0.392
"Salsify, cooked, boiled, drained, without salt",0.392
"Sandwich spread, meatless",13
"Sandwich spread, pork, beef",1.73
"Sandwich spread, with chopped pickle, regular, unspecified oils",0.01
"Sapodilla, raw",0.2
"Sapote, mamey, raw",1.432
"Sauce, barbecue",0.597
"Sauce, barbecue, BULL'S-EYE, original",0.637
"Sauce, barbecue, KC MASTERPIECE, original",0.787
"Sauce, barbecue, KRAFT, original",0.52
"Sauce, barbecue, OPEN PIT, original",0.16
"Sauce, barbecue, SWEET BABY RAY'S, original",0.743
"Sauce, cheese, ready-to-serve",0.024
"Sauce, chili, peppers, hot, immature green, canned",0.7
"Sauce, cocktail, ready-to-serve",0.82
"Sauce, duck, ready-to-serve",0.239
"Sauce, enchilada, red, mild, ready to serve",0.388
"Sauce, fish, ready-to-serve",2.313
"Sauce, hoisin, ready-to-serve",1.17
"Sauce, homemade, white, medium",0.402
"Sauce, homemade, white, thick",0.589
"Sauce, horseradish",0.115
"Sauce, hot chile, sriracha",1.248
"Sauce, hot chile, sriracha, CHA! BY TEXAS PETE",1.125
"Sauce, hot chile, sriracha, TUONG OT SRIRACHA",1.43
"Sauce, oyster, ready-to-serve",1.474
"Sauce, pasta, spaghetti/marinara, ready-to-serve",3.917
"Sauce, pasta, spaghetti/marinara, ready-to-serve, low sodium",3.917
"Sauce, peanut, made from coconut, water, sugar, peanuts",1.355
"Sauce, peanut, made from peanut butter, water, soy sauce",3.2
"Sauce, peppers, hot, chili, mature red, canned",0.6
"Sauce, pesto, BUITONI, pesto with basil, ready-to-serve, refrigerated",0.523
"Sauce, pesto, CLASSICO, basil pesto, ready-to-serve",0.877
"Sauce, pesto, MEZZETTA, NAPA VALLEY BISTRO, basil pesto, ready-to-serve",0.6
"Sauce, pesto, ready-to-serve, refrigerated",0.523
"Sauce, pesto, ready-to-serve, shelf stable",0.738
"Sauce, pizza, canned, ready-to-serve",1.421
"Sauce, plum, ready-to-serve",1.014
"Sauce, ready-to-serve, pepper or hot",0.254
"Sauce, ready-to-serve, pepper, TABASCO",0.178
"Sauce, salsa, ready-to-serve",1.091
"Sauce, salsa, verde, ready-to-serve",1.615
"Sauce, sofrito, prepared from recipe",2.918
"Sauce, steak, tomato based",0.913
"Sauce, sweet and sour, ready-to-serve",0.187
"Sauce, tartar, ready-to-serve",0.093
"Sauce, teriyaki, ready-to-serve",1.27
"Sauce, teriyaki, ready-to-serve, reduced sodium",1.27
"Sauce, tomato chili sauce, bottled, with salt",1.6
"Sauce, worcestershire",0.7
"Sauerkraut, canned, solids and liquids",0.143
"Sausage, beef, cured, cooked, smoked",3.19
"Sausage, beef, fresh, cooked",3.6
"Sausage, Berliner, pork, beef",3.11
"Sausage, breakfast sausage, beef, pre-cooked, unprepared",2.407
"Sausage, chicken, beef, pork, skinless, smoked",1.847
"Sausage, egg and cheese breakfast biscuit",2.183
"Sausage, Italian, pork, mild, cooked, pan-fried",6.279
"Sausage, Italian, pork, mild, raw",5.8
"Sausage, Italian, sweet, links",1.736
"Sausage, Italian, turkey, smoked",3.675
"Sausage, meatless",11.195
"Sausage, New england brand, pork, beef",3.478
"Sausage, Polish, beef with chicken, hot",3.443
"Sausage, Polish, pork and beef, smoked",3.227
"Sausage, pork and beef, fresh, cooked",3.367
"Sausage, pork and beef, with cheddar cheese, smoked",2.9
"Sausage, pork and turkey, pre-cooked",2.73
"Sausage, pork, chorizo, link or ground, raw",5.47
"Sausage, pork, turkey, and beef, reduced sodium",5.674
"Sausage, smoked link sausage, pork",2.807
"Sausage, smoked link sausage, pork and beef",2.94
"Sausage, smoked link sausage, pork and beef (nonfat dry milk added)",2.845
"Sausage, summer, pork and beef, sticks, with cheddar cheese",2.9
"Sausage, turkey and pork, fresh, bulk, patty or link, cooked",4.22
"Sausage, turkey, breakfast links, mild, raw",4.433
"Sausage, turkey, fresh, cooked",5.72
"Sausage, turkey, fresh, raw",4.6
"Sausage, turkey, hot, smoked",3.675
"Sausage, turkey, pork, and beef, low fat, smoked",1.55
"Sausage, turkey, reduced fat, brown and serve, cooked",2.137
"Sausage, Vienna, canned, chicken, beef, pork",1.613
"Schar, Gluten-Free, Classic White Rolls",3.875
"SCHIFF,TIGER'S MILK BAR",4.039
"School Lunch, chicken nuggets, whole grain breaded",5.985
"School Lunch, chicken patty, whole grain breaded",5.104
"School Lunch, pizza, BIG DADDY'S LS 16"" 51% Whole Grain Rolled Edge Cheese Pizza, frozen",3.08
"School Lunch, pizza, BIG DADDY'S LS 16"" 51% Whole Grain Rolled Edge Turkey Pepperoni Pizza, frozen",2.393
"School Lunch, pizza, cheese topping, thick crust, whole grain, frozen, cooked",3.242
"School Lunch, pizza, cheese topping, thin crust, whole grain, frozen, cooked",2.996
"School Lunch, pizza, pepperoni topping, thick crust, whole grain, frozen, cooked",2.519
"School Lunch, pizza, pepperoni topping, thin crust, whole grain, frozen, cooked",3.729
"School Lunch, pizza, sausage topping, thick crust, whole grain, frozen, cooked",4.1
"School Lunch, pizza, sausage topping, thin crust, whole grain, frozen, cooked",3.759
"School Lunch, pizza, TONY'S Breakfast Pizza Sausage, frozen",3.125
"School Lunch, pizza, TONY'S SMARTPIZZA Whole Grain 4x6 Cheese Pizza 50/50 Cheese, frozen",2.846
"School Lunch, pizza, TONY'S SMARTPIZZA Whole Grain 4x6 Pepperoni Pizza 50/50 Cheese, frozen",3.543
"Scrapple, pork",2.273
"Seaweed, agar, raw",0.055
"Seaweed, Canadian Cultivated EMI-TSUNOMATA, dry",3.75
"Seaweed, Canadian Cultivated EMI-TSUNOMATA, rehydrated",0.46
"Seaweed, irishmoss, raw",0.593
"Seaweed, kelp, raw",0.47
"Seaweed, laver, raw",1.47
"Seaweed, spirulina, dried",12.82
"Seaweed, wakame, raw",1.6
"Seeds, breadfruit seeds, boiled",5.3
"Seeds, breadfruit seeds, raw",0.438
"Seeds, breadfruit seeds, roasted",7.4
"Seeds, breadnut tree seeds, dried",2.1
"Seeds, breadnut tree seeds, raw",0.88
"Seeds, chia seeds, dried",8.83
"Seeds, cottonseed flour, low fat (glandless)",4.039
"Seeds, cottonseed flour, partially defatted (glandless)",4.065
"Seeds, cottonseed kernels, roasted (glandless)",3
"Seeds, cottonseed meal, partially defatted (glandless)",4.286
"Seeds, flaxseed",3.08
"Seeds, hemp seed, hulled",9.2
"Seeds, lotus seeds, dried",1.6
"Seeds, lotus seeds, raw",0.429
"Seeds, pumpkin and squash seed kernels, dried",4.987
"Seeds, pumpkin and squash seed kernels, roasted, with salt added",4.43
"Seeds, pumpkin and squash seed kernels, roasted, without salt",4.43
"Seeds, pumpkin and squash seeds, whole, roasted, with salt added",0.286
"Seeds, pumpkin and squash seeds, whole, roasted, without salt",0.286
"Seeds, safflower seed kernels, dried",2.284
"Seeds, safflower seed meal, partially defatted",2.265
"Seeds, sesame butter, paste",6.7
"Seeds, sesame butter, tahini, from raw and stone ground kernels",5.925
"Seeds, sesame butter, tahini, from roasted and toasted kernels (most common type)",5.45
"Seeds, sesame butter, tahini, from unroasted kernels (non-chemically removed seed coat)",5.644
"Seeds, sesame butter, tahini, type of kernels unspecified",5.64
"Seeds, sesame flour, high-fat",13.369
"Seeds, sesame flour, low-fat",12.533
"Seeds, sesame flour, partially defatted",12.6
"Seeds, sesame meal, partially defatted",12.816
"Seeds, sesame seed kernels, dried (decorticated)",5.8
"Seeds, sesame seed kernels, toasted, with salt added (decorticated)",5.438
"Seeds, sesame seed kernels, toasted, without salt added (decorticated)",5.438
"Seeds, sesame seeds, whole, dried",4.515
"Seeds, sesame seeds, whole, roasted and toasted",4.581
"Seeds, sisymbrium sp. seeds, whole, dried",16.825
"Seeds, sunflower seed butter, with salt added (Includes foods for USDA's Food Distribution Program)",6.747
"Seeds, sunflower seed butter, without salt",6.747
"Seeds, sunflower seed flour, partially defatted",7.313
"Seeds, sunflower seed kernels from shell, dry roasted, with salt added",7.042
"Seeds, sunflower seed kernels, dried",8.335
"Seeds, sunflower seed kernels, dry roasted, with salt added",7.042
"Seeds, sunflower seed kernels, dry roasted, without salt",7.042
"Seeds, sunflower seed kernels, oil roasted, with salt added",4.13
"Seeds, sunflower seed kernels, oil roasted, without salt",4.13
"Seeds, sunflower seed kernels, toasted, with salt added",4.198
"Seeds, sunflower seed kernels, toasted, without salt",4.198
"Seeds, watermelon seed kernels, dried",3.55
"Semolina, enriched",5.99
"Semolina, unenriched",3.31
"Sesbania flower, cooked, steamed, with salt",0.25
"Sesbania flower, cooked, steamed, without salt",0.25
"Sesbania flower, raw",0.43
"Shake, fast food, vanilla",0.213
"Shallots, freeze-dried",1
"Shallots, raw",0.2
"Sherbet, orange",0.063
"Snack, BALANCE, original bar",8.991
"Snack, Mixed Berry Bar",0.858
"Snack, potato chips, made from dried potatoes, plain",2.653
"Snack, Pretzel, hard chocolate coated",2.398
"Snacks, bagel chips, plain",7.66
"Snacks, banana chips",0.71
"Snacks, beef jerky, chopped and formed",1.732
"Snacks, beef sticks, smoked",4.54
"Snacks, brown rice chips",7.806
"Snacks, candy bits, yogurt covered with vitamin C",0.173
"Snacks, candy rolls, yogurt-covered, fruit flavored with high vitamin C",0.1
"Snacks, CLIF BAR, mixed flavors",4.412
"Snacks, corn cakes",5.15
"Snacks, corn cakes, very low sodium",5.15
"Snacks, corn-based, extruded, chips, barbecue-flavor",1.645
"Snacks, corn-based, extruded, chips, barbecue-flavor, made with enriched masa flour",6.3
"Snacks, corn-based, extruded, chips, plain",0.842
"Snacks, corn-based, extruded, chips, unsalted",1.48
"Snacks, corn-based, extruded, cones, plain",1.41
"Snacks, corn-based, extruded, onion-flavor",3.18
"Snacks, corn-based, extruded, puffs or twists, cheese-flavor",2.627
"Snacks, corn-based, extruded, puffs or twists, cheese-flavor, unenriched",5.743
"Snacks, cornnuts, barbecue-flavor",1.507
"Snacks, crisped rice bar, almond",17.635
"Snacks, crisped rice bar, chocolate chip",7.05
"Snacks, FRITOLAY, SUNCHIPS, Multigrain Snack, Harvest Cheddar flavor",1.975
"Snacks, FRITOLAY, SUNCHIPS, Multigrain Snack, original flavor",2.1
"Snacks, FRITOLAY, SUNCHIPS, multigrain, French onion flavor",2.399
"Snacks, fruit leather, pieces",0.1
"Snacks, fruit leather, pieces, with vitamin C",0.1
"Snacks, fruit leather, rolls",0.1
"Snacks, granola bar, chewy, reduced sugar, all flavors",1.049
"Snacks, granola bar, GENERAL MILLS NATURE VALLEY, SWEET & SALTY NUT, peanut",3.413
"Snacks, granola bar, GENERAL MILLS, NATURE VALLEY, CHEWY TRAIL MIX",5.443
"Snacks, granola bar, GENERAL MILLS, NATURE VALLEY, with yogurt coating",7.302
"Snacks, granola bar, KASHI GOLEAN, chewy, mixed flavors",0.68
"Snacks, granola bar, KASHI GOLEAN, crunchy, mixed flavors",1.888
"Snacks, granola bar, KASHI TLC Bar, chewy, mixed flavors",1.158
"Snacks, granola bar, KASHI TLC Bar, crunchy, mixed flavors",2.403
"Snacks, granola bar, QUAKER, chewy, 90 Calorie Bar",1.064
"Snacks, granola bar, QUAKER, DIPPS, all flavors",1.007
"Snacks, granola bar, with coconut, chocolate coated",0.42
"Snacks, granola bars, hard, almond",0.61
"Snacks, granola bars, hard, chocolate chip",0.555
"Snacks, granola bars, hard, peanut butter",1.97
"Snacks, granola bars, hard, plain",1.581
"Snacks, granola bars, QUAKER OATMEAL TO GO, all flavors",6.667
"Snacks, granola bars, soft, almond, confectioners coating",1.318
"Snacks, granola bars, soft, coated, milk chocolate coating, chocolate chip",0.72
"Snacks, granola bars, soft, coated, milk chocolate coating, peanut butter",3.29
"Snacks, granola bars, soft, uncoated, chocolate chip",0.765
"Snacks, granola bars, soft, uncoated, chocolate chip, graham and marshmallow",1
"Snacks, granola bars, soft, uncoated, nut and raisin",2.61
"Snacks, granola bars, soft, uncoated, peanut butter",3.142
"Snacks, granola bars, soft, uncoated, peanut butter and chocolate chip",3.15
"Snacks, granola bars, soft, uncoated, plain",0.515
"Snacks, granola bars, soft, uncoated, raisin",1.101
"Snacks, granola bites, mixed flavors",2.318
"Snacks, KELLOGG, KELLOGG'S Low Fat Granola Bar, Crunchy Almond/Brown Sugar",9.5
"Snacks, KELLOGG, KELLOGG'S RICE KRISPIES TREATS Squares",9.1
"Snacks, KELLOGG, KELLOGG'S, NUTRI-GRAIN Cereal Bars, fruit",19.267
"Snacks, KRAFT, CORNNUTS, plain",1.694
"Snacks, M & M MARS, COMBOS Snacks Cheddar Cheese Pretzel",3.183
"Snacks, M & M MARS, KUDOS Whole Grain Bar, chocolate chip",1.539
"Snacks, NUTRI-GRAIN FRUIT AND NUT BAR",6.442
"Snacks, oriental mix, rice-based",3.081
"Snacks, peas, roasted, wasabi-flavored",5.06
"Snacks, pita chips, salted",7.043
"Snacks, plantain chips, salted",0.802
"Snacks, popcorn, air-popped",2.308
"Snacks, popcorn, air-popped (Unsalted)",1.944
"Snacks, popcorn, cakes",6.006
"Snacks, popcorn, caramel-coated, with peanuts",1.99
"Snacks, popcorn, caramel-coated, without peanuts",2.2
"Snacks, popcorn, cheese-flavor",1.453
"Snacks, popcorn, home-prepared, oil-popped, unsalted",1.55
"Snacks, popcorn, microwave, 94% fat free",2.099
"Snacks, popcorn, microwave, low fat",2.07
"Snacks, popcorn, microwave, regular (butter) flavor, made with partially hydrogenated oil",1.432
"Snacks, popcorn, oil-popped, microwave, regular flavor, no trans fat",1.195
"Snacks, popcorn, oil-popped, white popcorn, salt added",1.55
"Snacks, pork skins, barbecue-flavor",3.355
"Snacks, pork skins, plain",1.549
"Snacks, potato chips, barbecue-flavor",4.957
"Snacks, potato chips, cheese-flavor",5
"Snacks, potato chips, fat free, salted",6.446
"Snacks, potato chips, fat-free, made with olestra",4.37
"Snacks, potato chips, lightly salted",5.476
"Snacks, potato chips, made from dried potatoes (preformed), multigrain",2.558
"Snacks, potato chips, made from dried potatoes, cheese-flavor",2.6
"Snacks, potato chips, made from dried potatoes, fat-free, made with olestra",3.397
"Snacks, potato chips, made from dried potatoes, reduced fat",3.595
"Snacks, potato chips, made from dried potatoes, sour-cream and onion-flavor",2.5
"Snacks, potato chips, plain, made with partially hydrogenated soybean oil, salted",3.827
"Snacks, potato chips, plain, made with partially hydrogenated soybean oil, unsalted",3.827
"Snacks, potato chips, plain, salted",4.762
"Snacks, potato chips, plain, unsalted",3.827
"Snacks, potato chips, reduced fat",7
"Snacks, potato chips, sour-cream-and-onion-flavor",4.029
"Snacks, potato chips, white, restructured, baked",4.09
"Snacks, potato sticks",4.785
"Snacks, Pretzels, gluten- free made with cornstarch and potato flour",0.232
"Snacks, pretzels, hard, confectioner's coating, chocolate-flavor",0.8
"Snacks, pretzels, hard, plain, made with enriched flour, unsalted",5.251
"Snacks, pretzels, hard, plain, made with unenriched flour, salted",1.92
"Snacks, pretzels, hard, plain, made with unenriched flour, unsalted",1.92
"Snacks, pretzels, hard, plain, salted",5.27
"Snacks, pretzels, hard, whole-wheat including both salted and unsalted",6.537
"Snacks, rice cakes, brown rice, buckwheat",8.096
"Snacks, rice cakes, brown rice, buckwheat, unsalted",8.096
"Snacks, rice cakes, brown rice, corn",6.435
"Snacks, rice cakes, brown rice, multigrain",6.602
"Snacks, rice cakes, brown rice, multigrain, unsalted",6.602
"Snacks, rice cakes, brown rice, plain, unsalted",7.806
"Snacks, rice cakes, brown rice, rye",7.04
"Snacks, rice cakes, brown rice, sesame seed",7.205
"Snacks, rice cakes, brown rice, sesame seed, unsalted",7.205
"Snacks, rice cracker brown rice, plain",7.806
"Snacks, sesame sticks, wheat-based, salted",1.552
"Snacks, sesame sticks, wheat-based, unsalted",1.552
"Snacks, shrimp cracker",2.631
"Snacks, soy chips or crisps, salted",2.978
"Snacks, sweet potato chips, unsalted",2.088
"Snacks, taro chips",0.515
"Snacks, tortilla chips, light (baked with less oil)",0.42
"Snacks, tortilla chips, low fat, made with olestra, nacho cheese",1.3
"Snacks, tortilla chips, low fat, unsalted",0.42
"Snacks, tortilla chips, nacho cheese",1.29
"Snacks, tortilla chips, nacho-flavor, made with enriched masa flour",4
"Snacks, tortilla chips, nacho-flavor, reduced fat",0.415
"Snacks, tortilla chips, plain, white corn, salted",0.838
"Snacks, tortilla chips, ranch-flavor",1.3
"Snacks, tortilla chips, taco-flavor",1.999
"Snacks, tortilla chips, unsalted, white corn",1.262
"Snacks, trail mix, regular",4.712
"Snacks, trail mix, regular, unsalted",4.712
"Snacks, trail mix, regular, with chocolate chips, salted nuts and seeds",4.405
"Snacks, trail mix, regular, with chocolate chips, unsalted nuts and seeds",4.405
"Snacks, trail mix, tropical",1.482
"Snacks, vegetable chips, HAIN CELESTIAL GROUP, TERRA CHIPS",1.768
"Snacks, vegetable chips, made from garden vegetables",2.767
"Snacks, yucca (cassava) chips, salted",1.197
"Sorghum flour, refined, unenriched",1.329
"Sorghum flour, whole-grain",4.496
Sorghum grain,3.688
"Soup, bean  &  ham, canned, reduced sodium, prepared with water or ready-to-serve",0.324
"Soup, bean with frankfurters, canned, condensed",0.78
"Soup, bean with frankfurters, canned, prepared with equal volume water",0.41
"Soup, bean with ham, canned, chunky, ready-to-serve",0.7
"Soup, bean with pork, canned, condensed",0.421
"Soup, bean with pork, canned, prepared with equal volume water",0.206
"Soup, beef and mushroom, low sodium, chunk style",1.13
"Soup, beef and vegetables, canned, ready-to-serve",0.978
"Soup, beef and vegetables, reduced sodium, canned, ready-to-serve",0.907
"Soup, beef barley, ready to serve",0.933
"Soup, beef broth bouillon and consomme, canned, condensed",0.58
"Soup, beef broth or bouillon canned, ready-to-serve",0.78
"Soup, beef broth or bouillon, powder, dry",4.467
"Soup, beef broth or bouillon, powder, prepared with water",0.049
"Soup, beef broth, bouillon, consomme, prepared with equal volume water",0.295
"Soup, beef broth, cubed, dry",3.3
"Soup, beef broth, cubed, prepared with water",0.049
"Soup, beef broth, less/reduced sodium, ready to serve",0.41
"Soup, beef mushroom, canned, condensed",0.9
"Soup, beef mushroom, canned, prepared with equal volume water",0.391
"Soup, beef noodle, canned, condensed",0.849
"Soup, beef noodle, canned, prepared with equal volume water",0.425
"Soup, beef stroganoff, canned, chunky style, ready-to-serve",0.1
"Soup, black bean, canned, condensed",0.41
"Soup, black bean, canned, prepared with equal volume water",0.205
"Soup, bouillon cubes and granules, low sodium, dry",2.46
"Soup, broccoli cheese, canned, condensed, commercial",0.248
"Soup, cheese, canned, condensed",0.31
"Soup, cheese, canned, prepared with equal volume milk",0.2
"Soup, cheese, canned, prepared with equal volume water",0.161
"Soup, chicken and vegetable, canned, ready-to-serve",0.906
"Soup, chicken broth cubes, dry",3.9
"Soup, chicken broth cubes, dry, prepared with water",0.103
"Soup, chicken broth or bouillon, dry",2.46
"Soup, chicken broth or bouillon, dry, prepared with water",0.041
"Soup, chicken broth, canned, condensed",2.23
"Soup, chicken broth, canned, prepared with equal volume water",1.372
"Soup, chicken broth, less/reduced sodium, ready to serve",0.686
"Soup, chicken broth, low sodium, canned",1.37
"Soup, chicken broth, ready-to-serve",0.219
"Soup, chicken gumbo, canned, condensed",0.53
"Soup, chicken gumbo, canned, prepared with equal volume water",0.272
"Soup, chicken mushroom, canned, condensed",1.3
"Soup, chicken mushroom, canned, prepared with equal volume water",0.668
"Soup, chicken noodle, canned, condensed",1.222
"Soup, chicken noodle, canned, prepared with equal volume water",0.598
"Soup, chicken noodle, dry, mix",4.88
"Soup, chicken noodle, dry, mix, prepared with water",0.431
"Soup, chicken noodle, low sodium, canned, prepared with equal volume water",0.54
"Soup, chicken noodle, reduced sodium, canned, ready-to-serve",1.396
"Soup, chicken rice, canned, chunky, ready-to-serve",1.71
"Soup, chicken vegetable with potato and cheese, chunky, ready-to-serve",0.346
"Soup, chicken vegetable, canned, condensed",1.004
"Soup, chicken with rice, canned, condensed",0.918
"Soup, chicken with rice, canned, prepared with equal volume water",0.459
"Soup, chicken, canned, chunky, ready-to-serve",1.76
"Soup, chili beef, canned, condensed",0.813
"Soup, chili beef, canned, prepared with equal volume water",0.398
"Soup, chunky beef, canned, ready-to-serve",1.127
"Soup, chunky chicken noodle, canned, ready-to-serve",1.196
"Soup, chunky vegetable, canned, ready-to-serve",0.542
"Soup, chunky vegetable, reduced sodium, canned, ready-to-serve",0.61
"Soup, clam chowder, manhattan style, canned, chunky, ready-to-serve",0.77
"Soup, clam chowder, manhattan, canned, condensed",0.65
"Soup, clam chowder, manhattan, canned, prepared with equal volume water",0.318
"Soup, clam chowder, new england, canned, condensed",1.55
"Soup, clam chowder, new england, canned, prepared with equal volume low fat (2%) milk",0.794
"Soup, clam chowder, new england, canned, prepared with equal volume water",0.759
"Soup, clam chowder, new england, canned, ready-to-serve",0.497
"Soup, clam chowder, new england, reduced sodium, canned, ready-to-serve",0.422
"Soup, cream of asparagus, canned, condensed",0.62
"Soup, cream of asparagus, canned, prepared with equal volume milk",0.355
"Soup, cream of asparagus, canned, prepared with equal volume water",0.319
"Soup, cream of celery, canned, condensed",0.265
"Soup, cream of celery, canned, prepared with equal volume milk",0.176
"Soup, cream of celery, canned, prepared with equal volume water",0.136
"Soup, cream of chicken, canned, condensed",0.392
"Soup, cream of chicken, canned, condensed, reduced sodium",0.637
"Soup, cream of chicken, canned, prepared with equal volume milk",0.372
"Soup, cream of chicken, canned, prepared with equal volume water",0.336
"Soup, cream of chicken, dry, mix, prepared with water",1
"Soup, cream of mushroom, canned, condensed",0.345
"Soup, cream of mushroom, canned, condensed, reduced sodium",0.17
"Soup, cream of mushroom, canned, prepared with equal volume low fat (2%) milk",0.214
"Soup, cream of mushroom, canned, prepared with equal volume water",0.169
"Soup, cream of mushroom, low sodium, ready-to-serve, canned",0.3
"Soup, cream of onion, canned, condensed",0.4
"Soup, cream of onion, canned, prepared with equal volume milk",0.244
"Soup, cream of onion, canned, prepared with equal volume water",0.206
"Soup, cream of potato, canned, condensed",0.43
"Soup, cream of potato, canned, prepared with equal volume milk",0.259
"Soup, cream of potato, canned, prepared with equal volume water",0.221
"Soup, cream of shrimp, canned, condensed",0.34
"Soup, cream of shrimp, canned, prepared with equal volume low fat (2%) milk",0.211
"Soup, cream of shrimp, canned, prepared with equal volume water",0.17
"Soup, cream of vegetable, dry, powder",2.2
"Soup, egg drop, Chinese restaurant",0.156
"Soup, hot and sour, Chinese restaurant",0.507
"Soup, lentil with ham, canned, ready-to-serve",0.545
"Soup, minestrone, canned, chunky, ready-to-serve",0.491
"Soup, minestrone, canned, condensed",0.77
"Soup, minestrone, canned, prepared with equal volume water",0.391
"Soup, minestrone, canned, reduced sodium, ready-to-serve",0.64
"Soup, mushroom barley, canned, condensed",0.7
"Soup, mushroom barley, canned, prepared with equal volume water",0.36
"Soup, mushroom with beef stock, canned, condensed",0.96
"Soup, mushroom with beef stock, canned, prepared with equal volume water",0.494
"Soup, onion, canned, condensed",0.49
"Soup, onion, dry, mix",1.472
"Soup, onion, dry, mix, prepared with water",0.063
"Soup, oyster stew, canned, condensed",0.19
"Soup, oyster stew, canned, prepared with equal volume milk",0.137
"Soup, oyster stew, canned, prepared with equal volume water",0.097
"Soup, pea, green, canned, condensed",0.943
"Soup, pea, green, canned, prepared with equal volume milk",0.528
